RID,DESIGN_ROW,SCENARIO,SEQ,pref1,a1_x1,a1_x2,a1_x3,a2_x1,a2_x2,a2_x3,a3_x1,a3_x2,a3_x3
624,5,1,1,3,1,1,1,3,1,2,1,2,4
624,6,2,2,2,1,1,1,1,3,3,2,1,1
624,7,3,3,3,1,1,1,3,3,3,1,2,2
624,8,4,4,3,1,1,1,3,2,3,2,3,4
642,5,1,1,1,1,1,1,3,1,2,1,2,4
642,6,2,2,2,1,1,1,1,3,3,2,1,1
642,7,3,3,3,1,1,1,3,3,3,1,2,2
642,8,4,4,1,1,1,1,3,2,3,2,3,4
625,1,1,1,3,1,1,1,1,1,2,2,3,3
625,2,2,2,2,1,1,1,2,2,4,3,1,1
625,3,3,3,2,1,1,1,3,2,2,1,1,1
625,4,4,4,3,1,1,1,2,1,1,3,2,2
664,5,1,1,3,1,1,1,3,1,2,1,2,4
664,6,2,2,2,1,1,1,1,3,3,2,1,1
664,7,3,3,2,1,1,1,3,3,3,1,2,2
664,8,4,4,3,1,1,1,3,2,3,2,3,4
658,5,1,1,1,1,1,1,3,1,2,1,2,4
658,6,2,2,1,1,1,1,1,3,3,2,1,1
658,7,3,3,3,1,1,1,3,3,3,1,2,2
658,8,4,4,1,1,1,1,3,2,3,2,3,4
666,5,1,1,2,1,1,1,3,1,2,1,2,4
666,6,2,2,2,1,1,1,1,3,3,2,1,1
666,7,3,3,2,1,1,1,3,3,3,1,2,2
666,8,4,4,3,1,1,1,3,2,3,2,3,4
653,5,1,1,3,1,1,1,3,1,2,1,2,4
653,6,2,2,3,1,1,1,1,3,3,2,1,1
653,7,3,3,2,1,1,1,3,3,3,1,2,2
653,8,4,4,3,1,1,1,3,2,3,2,3,4
647,5,1,1,3,1,1,1,3,1,2,1,2,4
647,6,2,2,2,1,1,1,1,3,3,2,1,1
647,7,3,3,2,1,1,1,3,3,3,1,2,2
647,8,4,4,3,1,1,1,3,2,3,2,3,4
661,1,1,1,1,1,1,1,1,1,2,2,3,3
661,2,2,2,1,1,1,1,2,2,4,3,1,1
661,3,3,3,2,1,1,1,3,2,2,1,1,1
661,4,4,4,1,1,1,1,2,1,1,3,2,2
660,1,1,1,3,1,1,1,1,1,2,2,3,3
660,2,2,2,3,1,1,1,2,2,4,3,1,1
660,3,3,3,2,1,1,1,3,2,2,1,1,1
660,4,4,4,3,1,1,1,2,1,1,3,2,2
651,5,1,1,2,1,1,1,3,1,2,1,2,4
651,6,2,2,2,1,1,1,1,3,3,2,1,1
651,7,3,3,2,1,1,1,3,3,3,1,2,2
651,8,4,4,3,1,1,1,3,2,3,2,3,4
670,5,1,1,1,1,1,1,3,1,2,1,2,4
670,6,2,2,3,1,1,1,1,3,3,2,1,1
670,7,3,3,1,1,1,1,3,3,3,1,2,2
670,8,4,4,1,1,1,1,3,2,3,2,3,4
499,5,1,1,2,1,1,1,3,1,2,1,2,4
499,6,2,2,2,1,1,1,1,3,3,2,1,1
499,7,3,3,2,1,1,1,3,3,3,1,2,2
499,8,4,4,3,1,1,1,3,2,3,2,3,4
646,5,1,1,3,1,1,1,3,1,2,1,2,4
646,6,2,2,2,1,1,1,1,3,3,2,1,1
646,7,3,3,2,1,1,1,3,3,3,1,2,2
646,8,4,4,3,1,1,1,3,2,3,2,3,4
587,5,1,1,1,1,1,1,3,1,2,1,2,4
587,6,2,2,2,1,1,1,1,3,3,2,1,1
587,7,3,3,3,1,1,1,3,3,3,1,2,2
587,8,4,4,1,1,1,1,3,2,3,2,3,4
669,1,1,1,3,1,1,1,1,1,2,2,3,3
669,2,2,2,2,1,1,1,2,2,4,3,1,1
669,3,3,3,2,1,1,1,3,2,2,1,1,1
669,4,4,4,3,1,1,1,2,1,1,3,2,2
674,5,1,1,2,1,1,1,3,1,2,1,2,4
674,6,2,2,3,1,1,1,1,3,3,2,1,1
674,7,3,3,1,1,1,1,3,3,3,1,2,2
674,8,4,4,1,1,1,1,3,2,3,2,3,4
672,1,1,1,3,1,1,1,1,1,2,2,3,3
672,2,2,2,2,1,1,1,2,2,4,3,1,1
672,3,3,3,2,1,1,1,3,2,2,1,1,1
672,4,4,4,3,1,1,1,2,1,1,3,2,2
671,5,1,1,3,1,1,1,3,1,2,1,2,4
671,6,2,2,2,1,1,1,1,3,3,2,1,1
671,7,3,3,3,1,1,1,3,3,3,1,2,2
671,8,4,4,3,1,1,1,3,2,3,2,3,4
667,1,1,1,3,1,1,1,1,1,2,2,3,3
667,2,2,2,1,1,1,1,2,2,4,3,1,1
667,3,3,3,2,1,1,1,3,2,2,1,1,1
667,4,4,4,1,1,1,1,2,1,1,3,2,2
673,1,1,1,3,1,1,1,1,1,2,2,3,3
673,2,2,2,3,1,1,1,2,2,4,3,1,1
673,3,3,3,2,1,1,1,3,2,2,1,1,1
673,4,4,4,3,1,1,1,2,1,1,3,2,2
676,5,1,1,1,1,1,1,3,1,2,1,2,4
676,6,2,2,1,1,1,1,1,3,3,2,1,1
676,7,3,3,1,1,1,1,3,3,3,1,2,2
676,8,4,4,1,1,1,1,3,2,3,2,3,4
675,5,1,1,3,1,1,1,3,1,2,1,2,4
675,6,2,2,2,1,1,1,1,3,3,2,1,1
675,7,3,3,2,1,1,1,3,3,3,1,2,2
675,8,4,4,3,1,1,1,3,2,3,2,3,4
659,1,1,1,1,1,1,1,1,1,2,2,3,3
659,2,2,2,3,1,1,1,2,2,4,3,1,1
659,3,3,3,2,1,1,1,3,2,2,1,1,1
659,4,4,4,3,1,1,1,2,1,1,3,2,2
677,1,1,1,1,1,1,1,1,1,2,2,3,3
677,2,2,2,1,1,1,1,2,2,4,3,1,1
677,3,3,3,3,1,1,1,3,2,2,1,1,1
677,4,4,4,2,1,1,1,2,1,1,3,2,2
678,5,1,1,2,1,1,1,3,1,2,1,2,4
678,6,2,2,2,1,1,1,1,3,3,2,1,1
678,7,3,3,3,1,1,1,3,3,3,1,2,2
678,8,4,4,2,1,1,1,3,2,3,2,3,4
234,5,1,1,1,1,1,1,3,1,2,1,2,4
234,6,2,2,3,1,1,1,1,3,3,2,1,1
234,7,3,3,3,1,1,1,3,3,3,1,2,2
234,8,4,4,1,1,1,1,3,2,3,2,3,4
378,5,1,1,3,1,1,1,3,1,2,1,2,4
378,6,2,2,3,1,1,1,1,3,3,2,1,1
378,7,3,3,2,1,1,1,3,3,3,1,2,2
378,8,4,4,3,1,1,1,3,2,3,2,3,4
680,5,1,1,3,1,1,1,3,1,2,1,2,4
680,6,2,2,2,1,1,1,1,3,3,2,1,1
680,7,3,3,2,1,1,1,3,3,3,1,2,2
680,8,4,4,3,1,1,1,3,2,3,2,3,4
679,1,1,1,3,1,1,1,1,1,2,2,3,3
679,2,2,2,3,1,1,1,2,2,4,3,1,1
679,3,3,3,2,1,1,1,3,2,2,1,1,1
679,4,4,4,3,1,1,1,2,1,1,3,2,2
681,1,1,1,3,1,1,1,1,1,2,2,3,3
681,2,2,2,2,1,1,1,2,2,4,3,1,1
681,3,3,3,2,1,1,1,3,2,2,1,1,1
681,4,4,4,3,1,1,1,2,1,1,3,2,2
683,1,1,1,2,1,1,1,1,1,2,2,3,3
683,2,2,2,2,1,1,1,2,2,4,3,1,1
683,3,3,3,3,1,1,1,3,2,2,1,1,1
683,4,4,4,3,1,1,1,2,1,1,3,2,2
684,1,1,1,3,1,1,1,1,1,2,2,3,3
684,2,2,2,2,1,1,1,2,2,4,3,1,1
684,3,3,3,2,1,1,1,3,2,2,1,1,1
684,4,4,4,3,1,1,1,2,1,1,3,2,2
685,1,1,1,3,1,1,1,1,1,2,2,3,3
685,2,2,2,1,1,1,1,2,2,4,3,1,1
685,3,3,3,3,1,1,1,3,2,2,1,1,1
685,4,4,4,2,1,1,1,2,1,1,3,2,2
689,1,1,1,2,1,1,1,1,1,2,2,3,3
689,2,2,2,2,1,1,1,2,2,4,3,1,1
689,3,3,3,3,1,1,1,3,2,2,1,1,1
689,4,4,4,2,1,1,1,2,1,1,3,2,2
688,1,1,1,3,1,1,1,1,1,2,2,3,3
688,2,2,2,3,1,1,1,2,2,4,3,1,1
688,3,3,3,3,1,1,1,3,2,2,1,1,1
688,4,4,4,3,1,1,1,2,1,1,3,2,2
690,1,1,1,1,1,1,1,1,1,2,2,3,3
690,2,2,2,1,1,1,1,2,2,4,3,1,1
690,3,3,3,3,1,1,1,3,2,2,1,1,1
690,4,4,4,2,1,1,1,2,1,1,3,2,2
686,1,1,1,2,1,1,1,1,1,2,2,3,3
686,2,2,2,1,1,1,1,2,2,4,3,1,1
686,3,3,3,2,1,1,1,3,2,2,1,1,1
686,4,4,4,2,1,1,1,2,1,1,3,2,2
691,1,1,1,2,1,1,1,1,1,2,2,3,3
691,2,2,2,2,1,1,1,2,2,4,3,1,1
691,3,3,3,2,1,1,1,3,2,2,1,1,1
691,4,4,4,3,1,1,1,2,1,1,3,2,2
687,1,1,1,1,1,1,1,1,1,2,2,3,3
687,2,2,2,1,1,1,1,2,2,4,3,1,1
687,3,3,3,1,1,1,1,3,2,2,1,1,1
687,4,4,4,1,1,1,1,2,1,1,3,2,2
697,5,1,1,1,1,1,1,3,1,2,1,2,4
697,6,2,2,2,1,1,1,1,3,3,2,1,1
697,7,3,3,3,1,1,1,3,3,3,1,2,2
697,8,4,4,1,1,1,1,3,2,3,2,3,4
695,5,1,1,3,1,1,1,3,1,2,1,2,4
695,6,2,2,2,1,1,1,1,3,3,2,1,1
695,7,3,3,3,1,1,1,3,3,3,1,2,2
695,8,4,4,3,1,1,1,3,2,3,2,3,4
703,5,1,1,1,1,1,1,3,1,2,1,2,4
703,6,2,2,1,1,1,1,1,3,3,2,1,1
703,7,3,3,1,1,1,1,3,3,3,1,2,2
703,8,4,4,1,1,1,1,3,2,3,2,3,4
702,1,1,1,3,1,1,1,1,1,2,2,3,3
702,2,2,2,2,1,1,1,2,2,4,3,1,1
702,3,3,3,2,1,1,1,3,2,2,1,1,1
702,4,4,4,3,1,1,1,2,1,1,3,2,2
699,1,1,1,3,1,1,1,1,1,2,2,3,3
699,2,2,2,2,1,1,1,2,2,4,3,1,1
699,3,3,3,3,1,1,1,3,2,2,1,1,1
699,4,4,4,3,1,1,1,2,1,1,3,2,2
698,1,1,1,2,1,1,1,1,1,2,2,3,3
698,2,2,2,3,1,1,1,2,2,4,3,1,1
698,3,3,3,2,1,1,1,3,2,2,1,1,1
698,4,4,4,3,1,1,1,2,1,1,3,2,2
701,5,1,1,3,1,1,1,3,1,2,1,2,4
701,6,2,2,2,1,1,1,1,3,3,2,1,1
701,7,3,3,2,1,1,1,3,3,3,1,2,2
701,8,4,4,3,1,1,1,3,2,3,2,3,4
694,5,1,1,2,1,1,1,3,1,2,1,2,4
694,6,2,2,3,1,1,1,1,3,3,2,1,1
694,7,3,3,3,1,1,1,3,3,3,1,2,2
694,8,4,4,2,1,1,1,3,2,3,2,3,4
706,1,1,1,1,1,1,1,1,1,2,2,3,3
706,2,2,2,1,1,1,1,2,2,4,3,1,1
706,3,3,3,3,1,1,1,3,2,2,1,1,1
706,4,4,4,2,1,1,1,2,1,1,3,2,2
693,5,1,1,3,1,1,1,3,1,2,1,2,4
693,6,2,2,2,1,1,1,1,3,3,2,1,1
693,7,3,3,1,1,1,1,3,3,3,1,2,2
693,8,4,4,1,1,1,1,3,2,3,2,3,4
712,5,1,1,3,1,1,1,3,1,2,1,2,4
712,6,2,2,2,1,1,1,1,3,3,2,1,1
712,7,3,3,3,1,1,1,3,3,3,1,2,2
712,8,4,4,3,1,1,1,3,2,3,2,3,4
704,1,1,1,3,1,1,1,1,1,2,2,3,3
704,2,2,2,1,1,1,1,2,2,4,3,1,1
704,3,3,3,3,1,1,1,3,2,2,1,1,1
704,4,4,4,2,1,1,1,2,1,1,3,2,2
711,1,1,1,3,1,1,1,1,1,2,2,3,3
711,2,2,2,2,1,1,1,2,2,4,3,1,1
711,3,3,3,2,1,1,1,3,2,2,1,1,1
711,4,4,4,3,1,1,1,2,1,1,3,2,2
715,5,1,1,1,1,1,1,3,1,2,1,2,4
715,6,2,2,3,1,1,1,1,3,3,2,1,1
715,7,3,3,3,1,1,1,3,3,3,1,2,2
715,8,4,4,1,1,1,1,3,2,3,2,3,4
708,5,1,1,1,1,1,1,3,1,2,1,2,4
708,6,2,2,2,1,1,1,1,3,3,2,1,1
708,7,3,3,3,1,1,1,3,3,3,1,2,2
708,8,4,4,1,1,1,1,3,2,3,2,3,4
705,5,1,1,1,1,1,1,3,1,2,1,2,4
705,6,2,2,2,1,1,1,1,3,3,2,1,1
705,7,3,3,2,1,1,1,3,3,3,1,2,2
705,8,4,4,2,1,1,1,3,2,3,2,3,4
728,1,1,1,2,1,1,1,1,1,2,2,3,3
728,2,2,2,3,1,1,1,2,2,4,3,1,1
728,3,3,3,2,1,1,1,3,2,2,1,1,1
728,4,4,4,2,1,1,1,2,1,1,3,2,2
707,1,1,1,2,1,1,1,1,1,2,2,3,3
707,2,2,2,2,1,1,1,2,2,4,3,1,1
707,3,3,3,3,1,1,1,3,2,2,1,1,1
707,4,4,4,2,1,1,1,2,1,1,3,2,2
700,5,1,1,2,1,1,1,3,1,2,1,2,4
700,6,2,2,1,1,1,1,1,3,3,2,1,1
700,7,3,3,3,1,1,1,3,3,3,1,2,2
700,8,4,4,1,1,1,1,3,2,3,2,3,4
739,5,1,1,2,1,1,1,3,1,2,1,2,4
739,6,2,2,1,1,1,1,1,3,3,2,1,1
739,7,3,3,1,1,1,1,3,3,3,1,2,2
739,8,4,4,1,1,1,1,3,2,3,2,3,4
741,1,1,1,3,1,1,1,1,1,2,2,3,3
741,2,2,2,3,1,1,1,2,2,4,3,1,1
741,3,3,3,2,1,1,1,3,2,2,1,1,1
741,4,4,4,3,1,1,1,2,1,1,3,2,2
722,1,1,1,1,1,1,1,1,1,2,2,3,3
722,2,2,2,3,1,1,1,2,2,4,3,1,1
722,3,3,3,3,1,1,1,3,2,2,1,1,1
722,4,4,4,1,1,1,1,2,1,1,3,2,2
742,1,1,1,3,1,1,1,1,1,2,2,3,3
742,2,2,2,3,1,1,1,2,2,4,3,1,1
742,3,3,3,2,1,1,1,3,2,2,1,1,1
742,4,4,4,3,1,1,1,2,1,1,3,2,2
723,1,1,1,1,1,1,1,1,1,2,2,3,3
723,2,2,2,3,1,1,1,2,2,4,3,1,1
723,3,3,3,3,1,1,1,3,2,2,1,1,1
723,4,4,4,2,1,1,1,2,1,1,3,2,2
729,1,1,1,2,1,1,1,1,1,2,2,3,3
729,2,2,2,2,1,1,1,2,2,4,3,1,1
729,3,3,3,3,1,1,1,3,2,2,1,1,1
729,4,4,4,2,1,1,1,2,1,1,3,2,2
717,5,1,1,3,1,1,1,3,1,2,1,2,4
717,6,2,2,2,1,1,1,1,3,3,2,1,1
717,7,3,3,3,1,1,1,3,3,3,1,2,2
717,8,4,4,3,1,1,1,3,2,3,2,3,4
740,1,1,1,2,1,1,1,1,1,2,2,3,3
740,2,2,2,3,1,1,1,2,2,4,3,1,1
740,3,3,3,2,1,1,1,3,2,2,1,1,1
740,4,4,4,2,1,1,1,2,1,1,3,2,2
709,1,1,1,2,1,1,1,1,1,2,2,3,3
709,2,2,2,3,1,1,1,2,2,4,3,1,1
709,3,3,3,2,1,1,1,3,2,2,1,1,1
709,4,4,4,3,1,1,1,2,1,1,3,2,2
725,5,1,1,2,1,1,1,3,1,2,1,2,4
725,6,2,2,3,1,1,1,1,3,3,2,1,1
725,7,3,3,3,1,1,1,3,3,3,1,2,2
725,8,4,4,2,1,1,1,3,2,3,2,3,4
731,5,1,1,2,1,1,1,3,1,2,1,2,4
731,6,2,2,1,1,1,1,1,3,3,2,1,1
731,7,3,3,3,1,1,1,3,3,3,1,2,2
731,8,4,4,1,1,1,1,3,2,3,2,3,4
735,1,1,1,2,1,1,1,1,1,2,2,3,3
735,2,2,2,2,1,1,1,2,2,4,3,1,1
735,3,3,3,3,1,1,1,3,2,2,1,1,1
735,4,4,4,2,1,1,1,2,1,1,3,2,2
743,5,1,1,3,1,1,1,3,1,2,1,2,4
743,6,2,2,2,1,1,1,1,3,3,2,1,1
743,7,3,3,3,1,1,1,3,3,3,1,2,2
743,8,4,4,3,1,1,1,3,2,3,2,3,4
750,5,1,1,2,1,1,1,3,1,2,1,2,4
750,6,2,2,3,1,1,1,1,3,3,2,1,1
750,7,3,3,3,1,1,1,3,3,3,1,2,2
750,8,4,4,2,1,1,1,3,2,3,2,3,4
766,1,1,1,3,1,1,1,1,1,2,2,3,3
766,2,2,2,2,1,1,1,2,2,4,3,1,1
766,3,3,3,2,1,1,1,3,2,2,1,1,1
766,4,4,4,3,1,1,1,2,1,1,3,2,2
745,1,1,1,2,1,1,1,1,1,2,2,3,3
745,2,2,2,2,1,1,1,2,2,4,3,1,1
745,3,3,3,2,1,1,1,3,2,2,1,1,1
745,4,4,4,3,1,1,1,2,1,1,3,2,2
789,5,1,1,3,1,1,1,3,1,2,1,2,4
789,6,2,2,2,1,1,1,1,3,3,2,1,1
789,7,3,3,3,1,1,1,3,3,3,1,2,2
789,8,4,4,3,1,1,1,3,2,3,2,3,4
752,1,1,1,1,1,1,1,1,1,2,2,3,3
752,2,2,2,2,1,1,1,2,2,4,3,1,1
752,3,3,3,3,1,1,1,3,2,2,1,1,1
752,4,4,4,1,1,1,1,2,1,1,3,2,2
744,1,1,1,3,1,1,1,1,1,2,2,3,3
744,2,2,2,1,1,1,1,2,2,4,3,1,1
744,3,3,3,2,1,1,1,3,2,2,1,1,1
744,4,4,4,2,1,1,1,2,1,1,3,2,2
718,5,1,1,2,1,1,1,3,1,2,1,2,4
718,6,2,2,2,1,1,1,1,3,3,2,1,1
718,7,3,3,2,1,1,1,3,3,3,1,2,2
718,8,4,4,1,1,1,1,3,2,3,2,3,4
716,1,1,1,2,1,1,1,1,1,2,2,3,3
716,2,2,2,1,1,1,1,2,2,4,3,1,1
716,3,3,3,3,1,1,1,3,2,2,1,1,1
716,4,4,4,2,1,1,1,2,1,1,3,2,2
772,1,1,1,2,1,1,1,1,1,2,2,3,3
772,2,2,2,1,1,1,1,2,2,4,3,1,1
772,3,3,3,3,1,1,1,3,2,2,1,1,1
772,4,4,4,2,1,1,1,2,1,1,3,2,2
713,5,1,1,3,1,1,1,3,1,2,1,2,4
713,6,2,2,2,1,1,1,1,3,3,2,1,1
713,7,3,3,3,1,1,1,3,3,3,1,2,2
713,8,4,4,3,1,1,1,3,2,3,2,3,4
724,5,1,1,3,1,1,1,3,1,2,1,2,4
724,6,2,2,2,1,1,1,1,3,3,2,1,1
724,7,3,3,2,1,1,1,3,3,3,1,2,2
724,8,4,4,3,1,1,1,3,2,3,2,3,4
755,5,1,1,2,1,1,1,3,1,2,1,2,4
755,6,2,2,2,1,1,1,1,3,3,2,1,1
755,7,3,3,2,1,1,1,3,3,3,1,2,2
755,8,4,4,3,1,1,1,3,2,3,2,3,4
736,1,1,1,3,1,1,1,1,1,2,2,3,3
736,2,2,2,2,1,1,1,2,2,4,3,1,1
736,3,3,3,2,1,1,1,3,2,2,1,1,1
736,4,4,4,2,1,1,1,2,1,1,3,2,2
762,1,1,1,3,1,1,1,1,1,2,2,3,3
762,2,2,2,3,1,1,1,2,2,4,3,1,1
762,3,3,3,2,1,1,1,3,2,2,1,1,1
762,4,4,4,3,1,1,1,2,1,1,3,2,2
778,5,1,1,1,1,1,1,3,1,2,1,2,4
778,6,2,2,2,1,1,1,1,3,3,2,1,1
778,7,3,3,3,1,1,1,3,3,3,1,2,2
778,8,4,4,3,1,1,1,3,2,3,2,3,4
754,1,1,1,3,1,1,1,1,1,2,2,3,3
754,2,2,2,1,1,1,1,2,2,4,3,1,1
754,3,3,3,1,1,1,1,3,2,2,1,1,1
754,4,4,4,1,1,1,1,2,1,1,3,2,2
775,1,1,1,3,1,1,1,1,1,2,2,3,3
775,2,2,2,2,1,1,1,2,2,4,3,1,1
775,3,3,3,3,1,1,1,3,2,2,1,1,1
775,4,4,4,2,1,1,1,2,1,1,3,2,2
747,5,1,1,2,1,1,1,3,1,2,1,2,4
747,6,2,2,2,1,1,1,1,3,3,2,1,1
747,7,3,3,2,1,1,1,3,3,3,1,2,2
747,8,4,4,2,1,1,1,3,2,3,2,3,4
769,1,1,1,3,1,1,1,1,1,2,2,3,3
769,2,2,2,3,1,1,1,2,2,4,3,1,1
769,3,3,3,3,1,1,1,3,2,2,1,1,1
769,4,4,4,2,1,1,1,2,1,1,3,2,2
773,1,1,1,3,1,1,1,1,1,2,2,3,3
773,2,2,2,2,1,1,1,2,2,4,3,1,1
773,3,3,3,2,1,1,1,3,2,2,1,1,1
773,4,4,4,3,1,1,1,2,1,1,3,2,2
779,1,1,1,3,1,1,1,1,1,2,2,3,3
779,2,2,2,3,1,1,1,2,2,4,3,1,1
779,3,3,3,3,1,1,1,3,2,2,1,1,1
779,4,4,4,3,1,1,1,2,1,1,3,2,2
734,5,1,1,2,1,1,1,3,1,2,1,2,4
734,6,2,2,3,1,1,1,1,3,3,2,1,1
734,7,3,3,3,1,1,1,3,3,3,1,2,2
734,8,4,4,2,1,1,1,3,2,3,2,3,4
800,1,1,1,2,1,1,1,1,1,2,2,3,3
800,2,2,2,1,1,1,1,2,2,4,3,1,1
800,3,3,3,3,1,1,1,3,2,2,1,1,1
800,4,4,4,2,1,1,1,2,1,1,3,2,2
765,5,1,1,3,1,1,1,3,1,2,1,2,4
765,6,2,2,2,1,1,1,1,3,3,2,1,1
765,7,3,3,3,1,1,1,3,3,3,1,2,2
765,8,4,4,3,1,1,1,3,2,3,2,3,4
748,1,1,1,3,1,1,1,1,1,2,2,3,3
748,2,2,2,2,1,1,1,2,2,4,3,1,1
748,3,3,3,2,1,1,1,3,2,2,1,1,1
748,4,4,4,3,1,1,1,2,1,1,3,2,2
804,1,1,1,2,1,1,1,1,1,2,2,3,3
804,2,2,2,3,1,1,1,2,2,4,3,1,1
804,3,3,3,3,1,1,1,3,2,2,1,1,1
804,4,4,4,2,1,1,1,2,1,1,3,2,2
710,5,1,1,3,1,1,1,3,1,2,1,2,4
710,6,2,2,2,1,1,1,1,3,3,2,1,1
710,7,3,3,3,1,1,1,3,3,3,1,2,2
710,8,4,4,3,1,1,1,3,2,3,2,3,4
714,5,1,1,3,1,1,1,3,1,2,1,2,4
714,6,2,2,2,1,1,1,1,3,3,2,1,1
714,7,3,3,3,1,1,1,3,3,3,1,2,2
714,8,4,4,3,1,1,1,3,2,3,2,3,4
746,5,1,1,2,1,1,1,3,1,2,1,2,4
746,6,2,2,2,1,1,1,1,3,3,2,1,1
746,7,3,3,3,1,1,1,3,3,3,1,2,2
746,8,4,4,3,1,1,1,3,2,3,2,3,4
771,5,1,1,1,1,1,1,3,1,2,1,2,4
771,6,2,2,2,1,1,1,1,3,3,2,1,1
771,7,3,3,3,1,1,1,3,3,3,1,2,2
771,8,4,4,1,1,1,1,3,2,3,2,3,4
761,5,1,1,3,1,1,1,3,1,2,1,2,4
761,6,2,2,2,1,1,1,1,3,3,2,1,1
761,7,3,3,3,1,1,1,3,3,3,1,2,2
761,8,4,4,3,1,1,1,3,2,3,2,3,4
829,5,1,1,2,1,1,1,3,1,2,1,2,4
829,6,2,2,2,1,1,1,1,3,3,2,1,1
829,7,3,3,3,1,1,1,3,3,3,1,2,2
829,8,4,4,3,1,1,1,3,2,3,2,3,4
801,1,1,1,3,1,1,1,1,1,2,2,3,3
801,2,2,2,1,1,1,1,2,2,4,3,1,1
801,3,3,3,3,1,1,1,3,2,2,1,1,1
801,4,4,4,2,1,1,1,2,1,1,3,2,2
798,5,1,1,3,1,1,1,3,1,2,1,2,4
798,6,2,2,2,1,1,1,1,3,3,2,1,1
798,7,3,3,2,1,1,1,3,3,3,1,2,2
798,8,4,4,3,1,1,1,3,2,3,2,3,4
770,5,1,1,2,1,1,1,3,1,2,1,2,4
770,6,2,2,3,1,1,1,1,3,3,2,1,1
770,7,3,3,3,1,1,1,3,3,3,1,2,2
770,8,4,4,1,1,1,1,3,2,3,2,3,4
838,5,1,1,1,1,1,1,3,1,2,1,2,4
838,6,2,2,1,1,1,1,1,3,3,2,1,1
838,7,3,3,1,1,1,1,3,3,3,1,2,2
838,8,4,4,1,1,1,1,3,2,3,2,3,4
784,5,1,1,2,1,1,1,3,1,2,1,2,4
784,6,2,2,2,1,1,1,1,3,3,2,1,1
784,7,3,3,3,1,1,1,3,3,3,1,2,2
784,8,4,4,3,1,1,1,3,2,3,2,3,4
756,1,1,1,3,1,1,1,1,1,2,2,3,3
756,2,2,2,1,1,1,1,2,2,4,3,1,1
756,3,3,3,3,1,1,1,3,2,2,1,1,1
756,4,4,4,2,1,1,1,2,1,1,3,2,2
835,1,1,1,2,1,1,1,1,1,2,2,3,3
835,2,2,2,3,1,1,1,2,2,4,3,1,1
835,3,3,3,3,1,1,1,3,2,2,1,1,1
835,4,4,4,2,1,1,1,2,1,1,3,2,2
799,5,1,1,2,1,1,1,3,1,2,1,2,4
799,6,2,2,2,1,1,1,1,3,3,2,1,1
799,7,3,3,3,1,1,1,3,3,3,1,2,2
799,8,4,4,3,1,1,1,3,2,3,2,3,4
818,1,1,1,2,1,1,1,1,1,2,2,3,3
818,2,2,2,1,1,1,1,2,2,4,3,1,1
818,3,3,3,3,1,1,1,3,2,2,1,1,1
818,4,4,4,2,1,1,1,2,1,1,3,2,2
774,5,1,1,3,1,1,1,3,1,2,1,2,4
774,6,2,2,2,1,1,1,1,3,3,2,1,1
774,7,3,3,3,1,1,1,3,3,3,1,2,2
774,8,4,4,3,1,1,1,3,2,3,2,3,4
803,1,1,1,3,1,1,1,1,1,2,2,3,3
803,2,2,2,1,1,1,1,2,2,4,3,1,1
803,3,3,3,3,1,1,1,3,2,2,1,1,1
803,4,4,4,2,1,1,1,2,1,1,3,2,2
787,1,1,1,3,1,1,1,1,1,2,2,3,3
787,2,2,2,2,1,1,1,2,2,4,3,1,1
787,3,3,3,2,1,1,1,3,2,2,1,1,1
787,4,4,4,3,1,1,1,2,1,1,3,2,2
797,5,1,1,3,1,1,1,3,1,2,1,2,4
797,6,2,2,2,1,1,1,1,3,3,2,1,1
797,7,3,3,3,1,1,1,3,3,3,1,2,2
797,8,4,4,3,1,1,1,3,2,3,2,3,4
781,5,1,1,2,1,1,1,3,1,2,1,2,4
781,6,2,2,2,1,1,1,1,3,3,2,1,1
781,7,3,3,2,1,1,1,3,3,3,1,2,2
781,8,4,4,2,1,1,1,3,2,3,2,3,4
720,1,1,1,2,1,1,1,1,1,2,2,3,3
720,2,2,2,3,1,1,1,2,2,4,3,1,1
720,3,3,3,3,1,1,1,3,2,2,1,1,1
720,4,4,4,1,1,1,1,2,1,1,3,2,2
822,5,1,1,3,1,1,1,3,1,2,1,2,4
822,6,2,2,2,1,1,1,1,3,3,2,1,1
822,7,3,3,3,1,1,1,3,3,3,1,2,2
822,8,4,4,3,1,1,1,3,2,3,2,3,4
796,1,1,1,3,1,1,1,1,1,2,2,3,3
796,2,2,2,1,1,1,1,2,2,4,3,1,1
796,3,3,3,3,1,1,1,3,2,2,1,1,1
796,4,4,4,2,1,1,1,2,1,1,3,2,2
760,5,1,1,2,1,1,1,3,1,2,1,2,4
760,6,2,2,3,1,1,1,1,3,3,2,1,1
760,7,3,3,3,1,1,1,3,3,3,1,2,2
760,8,4,4,2,1,1,1,3,2,3,2,3,4
757,5,1,1,3,1,1,1,3,1,2,1,2,4
757,6,2,2,2,1,1,1,1,3,3,2,1,1
757,7,3,3,3,1,1,1,3,3,3,1,2,2
757,8,4,4,3,1,1,1,3,2,3,2,3,4
749,1,1,1,3,1,1,1,1,1,2,2,3,3
749,2,2,2,1,1,1,1,2,2,4,3,1,1
749,3,3,3,3,1,1,1,3,2,2,1,1,1
749,4,4,4,2,1,1,1,2,1,1,3,2,2
792,5,1,1,3,1,1,1,3,1,2,1,2,4
